log
"[2022-08-04 18:24:11,096 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-99]: (google pay verify response, response <{'startTimeMillis': '1659608423603', 'expiryTimeMillis': '1659608718363', 'autoRenewing': False, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 1, 'cancelReason': 0, 'userCancellationTimeMillis': '1659608647399', 'orderId': 'GPA.3390-9825-6650-03815', 'purchaseType': 0, 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-18 17:36:03,754 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660814186151', 'expiryTimeMillis': '1660815360517', 'autoRenewing': False, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '79990000', 'countryCode': 'US', 'developerPayload': '', 'cancelReason': 0, 'userCancellationTimeMillis': '1660814543395', 'orderId': 'GPA.3303-6193-6377-74176..0', 'linkedPurchaseToken': 'fnnlaodahkldpnmjjnbndpbc.AO-J1Oz1C4yLY5FpbYbICgbGWwx072gGkIn-t_CZ47slqkopP9Zs3FCYErL6XF7GKmpxlapuG_vtIvKzMWtumpP0Nmu4RaMuywNLCqidsdqXksqaAOu8iJ8', 'purchaseType': 0, 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-18 17:52:25,110 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660816336366', 'expiryTimeMillis': '1660816753459', 'autoRenewing': True, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 1, 'orderId': 'GPA.3385-5850-3045-60043', 'purchaseType': 0, 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-19 11:02:03,753 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660878112840', 'expiryTimeMillis': '1661490106860', 'autoRenewing': True, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '89990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 2, 'orderId': 'GPA.3339-5944-9930-52874', 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-14 23:35:19,194 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660082773164', 'expiryTimeMillis': '1660694767622', 'autoRenewing': True, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 2, 'orderId': 'GPA.3304-2643-8095-73697', 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-14 23:34:27,771 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660082773164', 'expiryTimeMillis': '1660694767622', 'autoRenewing': True, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 2, 'orderId': 'GPA.3304-2643-8095-73697', 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-14 23:37:36,700 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660082773164', 'expiryTimeMillis': '1660694767622', 'autoRenewing': True, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 2, 'orderId': 'GPA.3304-2643-8095-73697', 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-15 07:49:28,572 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660520849255', 'expiryTimeMillis': '1660520964172', 'autoRenewing': False, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'cancelReason': 2, 'orderId': 'GPA.3386-9641-7017-17522', 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-15 12:29:20,591 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660537747976', 'expiryTimeMillis': '1661149580712', 'autoRenewing': True, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '89990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 2, 'orderId': 'GPA.3384-7856-3622-74956', 'linkedPurchaseToken': 'geblhgmljffllkjakhhgdnfe.AO-J1OxQb9BA3JA15UFx4XGjhdmKCxGv5Z03dAqxkH0X98lAnZrpDuJtJ0NsmHgUKS2L-y9NrrsQrNMD6y_XJGJlkM-rEOmiSReJTr038jt3D8ztvvL4eFU', 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-15 12:30:12,899 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660537747976', 'expiryTimeMillis': '1661149580712', 'autoRenewing': True, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '89990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 2, 'orderId': 'GPA.3384-7856-3622-74956', 'linkedPurchaseToken': 'geblhgmljffllkjakhhgdnfe.AO-J1OxQb9BA3JA15UFx4XGjhdmKCxGv5Z03dAqxkH0X98lAnZrpDuJtJ0NsmHgUKS2L-y9NrrsQrNMD6y_XJGJlkM-rEOmiSReJTr038jt3D8ztvvL4eFU', 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-16 19:19:17,755 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660081699675', 'expiryTimeMillis': '1660686478146', 'autoRenewing': False, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 2, 'cancelReason': 0, 'userCancellationTimeMillis': '1660648754167', 'orderId': 'GPA.3398-9696-7098-40164', 'cancelSurveyResult': {'cancelSurveyReason': 1}, 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-17 04:14:35,492 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660680693858', 'expiryTimeMillis': '1660680870665', 'autoRenewing': False, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '89990000', 'countryCode': 'US', 'developerPayload': '', 'cancelReason': 2, 'orderId': 'GPA.3397-7342-5312-04301', 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-17 04:12:14,537 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660680693858', 'expiryTimeMillis': '1661292653960', 'autoRenewing': True, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '89990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 2, 'orderId': 'GPA.3397-7342-5312-04301', 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-16 06:28:11,629 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660602379299', 'expiryTimeMillis': '1660602461758', 'autoRenewing': False, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'cancelReason': 2, 'orderId': 'GPA.3345-5642-1705-88402', 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-16 06:27:20,057 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660602379299', 'expiryTimeMillis': '1661214368400', 'autoRenewing': True, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 2, 'orderId': 'GPA.3345-5642-1705-88402', 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-16 05:57:07,547 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660594013126', 'expiryTimeMillis': '1661198771905', 'autoRenewing': False, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 2, 'cancelReason': 0, 'userCancellationTimeMillis': '1660600624975', 'orderId': 'GPA.3368-0452-6172-27874', 'cancelSurveyResult': {'cancelSurveyReason': 2}, 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-17 06:06:12,666 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660082773164', 'expiryTimeMillis': '1660687568337', 'autoRenewing': False, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'cancelReason': 0, 'userCancellationTimeMillis': '1660491502380', 'orderId': 'GPA.3304-2643-8095-73697', 'cancelSurveyResult': {'cancelSurveyReason': 4}, 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-16 10:25:03,763 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660176256692', 'expiryTimeMillis': '1660775399621', 'autoRenewing': False, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '89990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 2, 'cancelReason': 0, 'userCancellationTimeMillis': '1660616700972', 'orderId': 'GPA.3385-0628-0355-99213', 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-18 06:30:04,186 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660176256692', 'expiryTimeMillis': '1660775400231', 'autoRenewing': False, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '89990000', 'countryCode': 'US', 'developerPayload': '', 'cancelReason': 0, 'userCancellationTimeMillis': '1660616700972', 'orderId': 'GPA.3385-0628-0355-99213', 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-18 17:21:27,925 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660812684389', 'expiryTimeMillis': '1660814900818', 'autoRenewing': True, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 1, 'orderId': 'GPA.3350-4744-8659-77890..5', 'purchaseType': 0, 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-18 16:04:31,198 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660809689798', 'expiryTimeMillis': '1660811780566', 'autoRenewing': True, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '89990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 1, 'orderId': 'GPA.3394-2651-6291-76778..0', 'purchaseType': 0, 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-18 17:16:09,289 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660814164820', 'expiryTimeMillis': '1660814580637', 'autoRenewing': True, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 1, 'orderId': 'GPA.3371-5669-0754-90609', 'purchaseType': 0, 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-18 17:52:39,794 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660816354777', 'expiryTimeMillis': '1660816753073', 'autoRenewing': True, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '79990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 1, 'orderId': 'GPA.3341-6823-2131-91885', 'linkedPurchaseToken': 'mldglemeakfhakmhkbammkja.AO-J1OwS6vDvXL0FuNQcUZMRPd2USbqpUIDGvH2KxdcjdjB6IDlieesWYIIMHi5Ty76nRiKskrjz6uSo6ObS4yWGg1MAkPBGySi1psYEQ4dmjz9NR2qbRcE', 'purchaseType': 0, 'acknowledgementState': 0, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-18 17:50:33,713 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660814186151', 'expiryTimeMillis': '1660815360517', 'autoRenewing': False, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '79990000', 'countryCode': 'US', 'developerPayload': '', 'cancelReason': 0, 'userCancellationTimeMillis': '1660814543395', 'orderId': 'GPA.3303-6193-6377-74176..0', 'linkedPurchaseToken': 'fnnlaodahkldpnmjjnbndpbc.AO-J1Oz1C4yLY5FpbYbICgbGWwx072gGkIn-t_CZ47slqkopP9Zs3FCYErL6XF7GKmpxlapuG_vtIvKzMWtumpP0Nmu4RaMuywNLCqidsdqXksqaAOu8iJ8', 'purchaseType': 0, 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-18 16:55:43,803 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660812925802', 'expiryTimeMillis': '1660813220777', 'autoRenewing': True, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 2, 'orderId': 'GPA.3334-9608-3448-45496', 'purchaseType': 0, 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-18 17:26:25,578 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660812684389', 'expiryTimeMillis': '1660814783565', 'autoRenewing': False, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'cancelReason': 1, 'orderId': 'GPA.3350-4744-8659-77890..5', 'purchaseType': 0, 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-04 18:25:22,760 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-99]: (google pay verify response, response <{'startTimeMillis': '1659608423603', 'expiryTimeMillis': '1659608719093', 'autoRenewing': False, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'cancelReason': 0, 'userCancellationTimeMillis': '1659608647399', 'orderId': 'GPA.3390-9825-6650-03815', 'purchaseType': 0, 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-06 06:10:55,578 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-99]: (google pay verify response, response <{'startTimeMillis': '1659737449084', 'expiryTimeMillis': '1660349444568', 'autoRenewing': True, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 2, 'orderId': 'GPA.3376-4807-0266-55449', 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-11 22:34:10,300 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660176256692', 'expiryTimeMillis': '1660782599621', 'autoRenewing': True, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '89990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 2, 'orderId': 'GPA.3385-0628-0355-99213', 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-11 12:24:52,912 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660191883858', 'expiryTimeMillis': '1660803871433', 'autoRenewing': True, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '89990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 2, 'orderId': 'GPA.3318-9998-8583-60315', 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-05 20:18:26,174 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-99]: (google pay verify response, response <{'startTimeMillis': '1659696500045', 'expiryTimeMillis': '1659703817093', 'autoRenewing': True, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '89990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 1, 'orderId': 'GPA.3376-8700-2644-47005..2', 'purchaseType': 0, 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-09 14:32:36,242 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1659420456973', 'expiryTimeMillis': '1659421952437', 'autoRenewing': False, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'cancelReason': 0, 'userCancellationTimeMillis': '1659421717604', 'orderId': 'GPA.3391-7984-5914-91287..3', 'purchaseType': 0, 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-08 19:30:35,368 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1659351330524', 'expiryTimeMillis': '1659353430738', 'autoRenewing': False, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'cancelReason': 1, 'orderId': 'GPA.3307-2235-7645-47262..5', 'purchaseType': 0, 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-11 07:17:43,782 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660173395273', 'expiryTimeMillis': '1660785383931', 'autoRenewing': True, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '89990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 2, 'orderId': 'GPA.3348-9206-2220-09286', 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-11 07:16:52,187 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660173395273', 'expiryTimeMillis': '1660785383931', 'autoRenewing': True, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '89990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 2, 'orderId': 'GPA.3348-9206-2220-09286', 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-15 07:52:38,602 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660520960825', 'expiryTimeMillis': '1661132586320', 'autoRenewing': True, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 2, 'orderId': 'GPA.3343-2604-1188-81019', 'linkedPurchaseToken': 'pfellfhpdeilccedchnocmmn.AO-J1Ow14BO7Y1hDNI73yBc59rLH0tDCUsN273kLYJf_rUiIX2i1m7UWNWzK3Qo_0KTijTtGAt0TZouvx_-C93yCCOd0_iFZV6SrRpRAB_zgB1529ZLKOsI', 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-15 07:54:20,965 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660520960825', 'expiryTimeMillis': '1661132586320', 'autoRenewing': True, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 2, 'orderId': 'GPA.3343-2604-1188-81019', 'linkedPurchaseToken': 'pfellfhpdeilccedchnocmmn.AO-J1Ow14BO7Y1hDNI73yBc59rLH0tDCUsN273kLYJf_rUiIX2i1m7UWNWzK3Qo_0KTijTtGAt0TZouvx_-C93yCCOd0_iFZV6SrRpRAB_zgB1529ZLKOsI', 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-15 07:53:29,906 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660520960825', 'expiryTimeMillis': '1661132586320', 'autoRenewing': True, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 2, 'orderId': 'GPA.3343-2604-1188-81019', 'linkedPurchaseToken': 'pfellfhpdeilccedchnocmmn.AO-J1Ow14BO7Y1hDNI73yBc59rLH0tDCUsN273kLYJf_rUiIX2i1m7UWNWzK3Qo_0KTijTtGAt0TZouvx_-C93yCCOd0_iFZV6SrRpRAB_zgB1529ZLKOsI', 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-15 12:29:15,277 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660537591045', 'expiryTimeMillis': '1660537752285', 'autoRenewing': False, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '89990000', 'countryCode': 'US', 'developerPayload': '', 'cancelReason': 2, 'orderId': 'GPA.3317-2579-6394-96476', 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-15 12:31:33,755 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660537885246', 'expiryTimeMillis': '1661149580127', 'autoRenewing': True, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 2, 'orderId': 'GPA.3335-4460-0237-77727', 'linkedPurchaseToken': 'ojfkapldinmldjdlmcppkanj.AO-J1OxUEZfMjtI_FxXQQsFjN19MwaqSLYWKT4UPi0ucS1-Lp5Czk1lGN6KO0S1gOzwD_4HRThDQQ3hT7w7ui_pUvy1IIU9bisqYwqqnvOZdaTqdqUXvSJ0', 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-15 12:32:25,137 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660537885246', 'expiryTimeMillis': '1661149580127', 'autoRenewing': True, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 2, 'orderId': 'GPA.3335-4460-0237-77727', 'linkedPurchaseToken': 'ojfkapldinmldjdlmcppkanj.AO-J1OxUEZfMjtI_FxXQQsFjN19MwaqSLYWKT4UPi0ucS1-Lp5Czk1lGN6KO0S1gOzwD_4HRThDQQ3hT7w7ui_pUvy1IIU9bisqYwqqnvOZdaTqdqUXvSJ0', 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-15 12:36:23,209 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660537885246', 'expiryTimeMillis': '1660538180029', 'autoRenewing': False, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'cancelReason': 2, 'orderId': 'GPA.3335-4460-0237-77727', 'linkedPurchaseToken': 'ojfkapldinmldjdlmcppkanj.AO-J1OxUEZfMjtI_FxXQQsFjN19MwaqSLYWKT4UPi0ucS1-Lp5Czk1lGN6KO0S1gOzwD_4HRThDQQ3hT7w7ui_pUvy1IIU9bisqYwqqnvOZdaTqdqUXvSJ0', 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-15 12:36:27,134 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660538175590', 'expiryTimeMillis': '1661149580079', 'autoRenewing': True, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 2, 'orderId': 'GPA.3373-5150-1550-02482', 'linkedPurchaseToken': 'bnabnmndfjdkljnbpmoggfbk.AO-J1Ow3qz9xldcGFeg5mMasYXzRMhlVnMHPsFi_u76nbE0Z76zgGyK0rVdxKKDzI4tJ2mHcQRS3eowS0oTrT0hkeXRiDvy-zW5EB4mkfqI4NqNKwE4Fd5U', 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-17 01:36:29,273 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660538175590', 'expiryTimeMillis': '1661142380079', 'autoRenewing': False, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 2, 'cancelReason': 0, 'userCancellationTimeMillis': '1660671385900', 'orderId': 'GPA.3373-5150-1550-02482', 'linkedPurchaseToken': 'bnabnmndfjdkljnbpmoggfbk.AO-J1Ow3qz9xldcGFeg5mMasYXzRMhlVnMHPsFi_u76nbE0Z76zgGyK0rVdxKKDzI4tJ2mHcQRS3eowS0oTrT0hkeXRiDvy-zW5EB4mkfqI4NqNKwE4Fd5U', 'cancelSurveyResult': {'cancelSurveyReason': 2}, 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-17 04:13:05,797 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660680693858', 'expiryTimeMillis': '1661292653960', 'autoRenewing': True, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '89990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 2, 'orderId': 'GPA.3397-7342-5312-04301', 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-16 04:08:21,757 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660594013126', 'expiryTimeMillis': '1661205971905', 'autoRenewing': True, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 2, 'orderId': 'GPA.3368-0452-6172-27874', 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-16 04:07:58,569 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660594013126', 'expiryTimeMillis': '1661205971905', 'autoRenewing': True, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 2, 'orderId': 'GPA.3368-0452-6172-27874', 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
